id,title,keywords,ratings,confidences,withdraw,review_lengths,abstract,comments,url,ratings_avg,ratings_std,confidence_avg,confidence_std
BIglOUjfXX,Forked Diffusion for Conditional Graph Generation,"['conditional generative model', 'graph neural network', 'score-based diffusion']","[3, 5, 5, 3]","[4, 3, 3, 4]",0,"[435, 516, 315, 363]","We introduce a novel score-based diffusion framework that incorporates forking for conditional generation. In this framework, a single  parent diffusion process is associated with a primary variable (e.g., structure), while multiple child diffusion processes are employed, each dedicated to a dependent variable (e.g., property). The parent process guides the co-evolution of its child processes towards segregated representation spaces. This approach allows our models to manage conditional information flow effectively, uncover intricate interactions and dependencies, and ultimately unlock new generative capabilities. Our experimental results demonstrate the significant superiority of our method over contemporary baselines in the context of conditional graph generation, highlighting the potential of forking diffusion for enhancing conditional generation tasks and inverse molecular design tasks.",5,https://openreview.net/forum?id=BIglOUjfXX,4.0,1.0,3.5,0.5
BBD6KXIGJL,Hybrid Directional Graph Neural Network for Molecules,['Graph Neural Networks; Equivariance; Molecular model'],"[6, 8, 8]","[2, 2, 4]",0,"[181, 55, 1813]","Equivariant message passing neural networks have emerged as the prevailing approach for predicting chemical properties of molecules due to their ability to leverage translation and rotation symmetries, resulting in a strong inductive bias. However, the equivariant operations in each layer can impose excessive constraints on the function form and network flexibility. To address these challenges, we introduce a novel network called the Hybrid Directional Graph Neural Network (HDGNN), which effectively combines strictly equivariant operations with learnable modules. We evaluate the performance of HDGNN on the QM9 dataset and the IS2RE dataset of OC20, demonstrating its state-of-the-art performance on several tasks and competitive performance on others. Our code is anonymously released on https://github.com/AnonymousACode/HDGNN.",21,https://openreview.net/forum?id=BBD6KXIGJL,7.333333333333333,0.9428090415820634,2.6666666666666665,0.9428090415820634
AxYTFpdlvj,Graph Decoding via Generalized Random Dot Product Graph,"['graph autoencoders', 'inner dot product decoder', 'generalized random dot product', 'link prediction', 'node clustering', 'molecular graph']","[3, 3, 1, 1]","[3, 4, 4, 5]",0,"[264, 213, 259, 287]","Graph Neural Networks (GNNs) have established themselves as the state-of-the-art methodology for a multitude of graph-related tasks, including but not limited to link prediction, node clustering, and classification. Despite their efficacy, the performance of GNNs in encoder-decoder architectures is often constrained by the limitations inherent in traditional decoders, particularly in the reconstruction of adjacency matrices.

In this paper, we introduce a novel graph decoding approach through the use of the Generalized Random Dot Product Graph (GRDPG) as a generative model for graph decoding. This novel methodology enhances the performance of encoder-decoder architectures across a range of tasks, owing to GRDPG's better capability to capture structures embedded within adjacency matrices.

To  evaluate our approach, we design a benchmark focused on graphs of varying sizes, thereby enriching the diversity of existing benchmarks for link prediction and node clustering tasks. Our experiments span a variety of tasks, encompassing both traditional benchmarks and specialized domains such as molecular graphs.

The empirical results show the capability of GRDPG on faithfully capturing properties of the original graphs while simultaneously improving the performance metrics of encoder-decoder architectures. By addressing the subtleties involved in adjacency matrix reconstruction, we  elevate the overall performance of GNN-based architectures, rendering them more robust and versatile for a wide array of real-world applications, with special regard on molecular graphs.",8,https://openreview.net/forum?id=AxYTFpdlvj,2.0,1.0,4.0,0.7071067811865476
AialDkY6y3,Deep Graph Predictions using Dirac-Bianconi Graph Neural Networks,"['Graph Neural Networks', 'graph convolution', 'physic inspired machine learning']","[6, 5, 3, 5, 3]","[4, 3, 4, 3, 4]",0,"[496, 346, 490, 518, 357]","Viewing Graph Neural Networks as network dynamical systems on graphs has proven a fruitful inspiration for designing interesting GNN architectures. This work introduces the Dirac-Bianconi Graph Neural Network (DBGNN) based on Bianconi's topological Dirac equation on graphs. While heat equations based on network Laplacian tend to smooth out differences, Dirac equations typically feature long-range propagation. We indeed find that the DBGNN layer does not lead to an equilibration, or smoothing, of nodal features, even after hundreds of steps. A further distinguishing feature of the topological Dirac equation is that it treats edges and nodes on the same footing. Consequently, we expect DBGNN to be useful in contexts where edges encode more than mere logical connectivity, but have physical properties as well. We show competitive performance for molecular property prediction and superior performance for predicting the dynamic stability of power grids. In the case of power grids, DBGNN achieves robust out-of-distribution generalization, showing that structural relations are learned.",21,https://openreview.net/forum?id=AialDkY6y3,4.4,1.2,3.6,0.4898979485566356
A6kK5e3DhR,Controllable Data Generation via Iterative Data-Property Mutual Mappings,"['Controllable data generation', 'generative models']","[3, 5, 5, 1]","[4, 4, 4, 4]",1,"[318, 497, 765, 408]","Deep generative models have been widely used for their ability to generate realistic data samples in various areas, such as images, molecules, text, and speech. One major goal of data generation is controllability, namely to generate new data with desired properties. Despite growing interest in the area of controllable generation, significant challenges still remain, including 1) Disentangling desired properties with unrelated latent variables, 2) out-of-distribution property control, and 3) objective optimization for out-of-distribution property control. To address these challenges, in this paper, we propose a general framework to enhance VAE-based data generators with property controllability and disentanglement ensure. Our proposed objective can be optimized on both data seen and unseen in the training set. We propose a training procedure to train the objective in a semi-supervised manner by iteratively conducting mutual mappings between the data and properties. The proposed framework is implemented on four VAE-based controllable generators to evaluate its performance on property error, disentanglement performance, generation quality, and training time. The results indicate that our proposed framework enables more precise control over the properties of generated samples in a short training time, ensuring the disentanglement stated above and keeping the validity of the generated samples.",4,https://openreview.net/forum?id=A6kK5e3DhR,3.5,1.6583123951777,4.0,0.0
9rPyHyjfwP,Domain-Agnostic Molecular Generation with Self-feedback,"['molecule generation', 'pre-trained language models', 'SELFIES', 'natural products', 'self-feedback']","[8, 6, 8, 6]","[4, 4, 4, 4]",0,"[489, 709, 218, 418]","The generation of molecules with desired properties has gained tremendous popularity, revolutionizing the way scientists design molecular structures and providing valuable support for chemical and drug design. However, despite the potential of language models in molecule generation, they face numerous challenges such as the generation of syntactically or chemically flawed molecules, narrow domain focus, and limitations in creating diverse and directionally feasible molecules due to a dearth of annotated data or external molecular databases. To tackle these challenges, we introduce MolGen, a pre-trained molecular language model tailored specifically for molecule generation. Through the reconstruction of over 100 million molecular SELFIES, MolGen internalizes profound structural and grammatical insights. This is further enhanced by domain-agnostic molecular prefix tuning, fostering robust knowledge transfer across diverse domains. Importantly, our self-feedback paradigm steers the model away from ""molecular hallucinations"", ensuring alignment between the model's estimated probabilities and real-world chemical preferences. Extensive experiments on well-known benchmarks underscore MolGen's optimization capabilities in properties such as penalized logP, QED, and molecular docking. Additional analyses affirm its proficiency in accurately capturing molecule distributions, discerning intricate structural patterns, and efficiently exploring the chemical space. The pre-trained model, codes, and datasets are publicly available for future research.",21,https://openreview.net/forum?id=9rPyHyjfwP,7.0,1.0,4.0,0.0
9g8h5HwZMy,Subgraph Diffusion for 3D Molecular Representation Learning: Combining Continuous and Discrete,"['Diffusion model', 'Molecular representation learning', 'Subgraph', 'Masked vector']","[6, 6, 5, 3]","[4, 3, 4, 5]",0,"[340, 170, 384, 432]","Molecular representation learning has shown great success in AI-based drug discovery. The 3D geometric structure contains crucial information about the underlying energy function, related to the physical and chemical properties. Recently, denoising diffusion probabilistic models have achieved impressive results in molecular conformation generation. However, the knowledge of pre-trained diffusion models has not been fully exploited in molecular representation learning. In this paper, we study the ability of representation learning inherent in the diffusion model for conformation generation. We introduce a new general diffusion model framework called MaskedDiff for molecular representation learning. Instead of adding noise to atoms like conventional diffusion models, MaskedDiff uses a discrete distribution to select a subset of the atoms to add continuous Gaussian noise at each step during the forward process. Further, we develop a novel subgraph diffusion model termed SUBGDIFF for enhancing the perception of molecular substructure in the denoising network (noise predictor), by incorporating auxiliary subgraph predictors during training. Experiments on molecular conformation generation and 3D molecular property prediction demonstrate the superior performance of our approach.",4,https://openreview.net/forum?id=9g8h5HwZMy,5.0,1.224744871391589,4.0,0.7071067811865476
8jKuUHsndT,Re-evaluating Retrosynthesis Algorithms with Syntheseus,"['retrosynthesis', 'reaction prediction', 'chemistry', 'drug design', 'science']","[8, 3, 6, 5]","[4, 4, 3, 4]",0,"[450, 327, 275, 245]","The planning of how to synthesize molecules, also known as retrosynthesis, has been a growing focus of the machine learning and chemistry communities in recent years. Despite the appearance of steady progress, we argue that imperfect benchmarks and inconsistent comparisons mask systematic shortcomings of existing techniques. To remedy this, we present a benchmarking library called syntheseus which promotes best practice by default, enabling consistent meaningful evaluation of single-step and multi-step retrosynthesis algorithms. We use syntheseus to re-evaluate a number of previous retrosynthesis algorithms, and find that the ranking of state-of-the-art models changes when evaluated carefully. We end with guidance for future works in this area.",18,https://openreview.net/forum?id=8jKuUHsndT,5.5,1.8027756377319946,3.75,0.4330127018922193
8DLVrWL78S,Streamlining Generative Models for Structure-Based Drug Design,"['drug design', 'binding', 'docking', 'graph neural networks', 'generalization bounds']","[3, 3, 5, 5]","[3, 4, 4, 4]",0,"[348, 379, 361, 230]","Generative models for structure-based drug design (SBDD) aim to generate novel 3D molecules for specified protein targets $\textit{in silico}$. The prevailing paradigm focuses on model expressivity - typically with powerful Graph Neural Network (GNN) models - but is agnostic to binding affinity during training, potentially overlooking better molecules. We address this issue with a two-pronged approach: learn an economical surrogate for affinity to infer an unlabeled molecular graph, and optimize for labels conditioned on this graph and desired molecular properties (e.g., QED, SA). The resulting model FastSBDD achieves state-of-the-art results as well as streamlined computation and model size (up to 1000x faster and with 100x fewer trainable parameters compared to existing methods), paving way for improved docking software. We also establish rigorous theoretical results to expose the representation limits of GNNs in SBDD contexts and the generalizability of our affinity scoring model, advocating more emphasis on generalization going forward.",20,https://openreview.net/forum?id=8DLVrWL78S,4.0,1.0,3.75,0.4330127018922193
7ezBaMwOqY,Trading-off Multiple Properties for Molecular Optimization,"['Molecular Optimization', 'Multiple Properties']","[3, 5, 5, 6]","[4, 4, 4, 2]",0,"[445, 854, 679, 214]","Molecular optimization, a critical research area in drug discovery, aims to enhance the properties or performance of molecules through systematic modifications of their chemical structures. Recently, existing Multi-Objective Molecular Optimization (MOMO) methods are extended from Single-Objective Molecular Optimization (SOMO) approaches by employing techniques such as Linear Scalarization, Evolutionary Algorithms, and Multi-Objective Bayesian Optimization. In Multi-Objective Optimization, the ideal goal is to find Pareto optimal solutions over different preferences, which indicate the importance of different objectives. However, these straightforward extensions often struggle with trading off multiple properties due to the conflicting or correlated nature of certain properties.  More specifically, current MOMO methods derived from SOMO are still challenged in finding preference-conditioned Pareto solutions and exhibit low efficiency in Pareto search. To address the aforementioned problems, we propose the \textbf{P}reference-\textbf{C}onditioned \textbf{I}nversion (PCI) framework,  efficiently ``inverting'' a pre-trained surrogate oracle under the guidance of a non-dominated gradient, to generate candidate Pareto optimal molecules over preference-conditioned distributions. Additionally, we provide theoretical guarantees for PCI's capability in converging to preference-conditioned solutions. This unique characteristic enables PCI to search the full Pareto front approximately, thereby assisting in the discovery of diverse molecules with varying ratios of properties. Comprehensive experimental evaluations show that our model significantly outperforms state-of-the-art baselines in multi-objective molecular optimization settings.",15,https://openreview.net/forum?id=7ezBaMwOqY,4.75,1.0897247358851685,3.5,0.8660254037844386
7UhxsmbdaQ,Beam Enumeration: Probabilistic Explainability For Sample Efficient Self-conditioned Molecular Design,"['Molecular generative models', 'reinforcement learning', 'natural language processing', 'drug discovery', 'sample-efficiency', 'explainability']","[3, 8, 8, 8]","[4, 5, 4, 4]",0,"[267, 424, 754, 363]","Generative molecular design has moved from proof-of-concept to real-world applicability, as marked by the surge in very recent papers reporting experimental validation. Key challenges in explainability and sample efficiency present opportunities to enhance generative design to directly optimize expensive high-fidelity oracles and provide actionable insights to domain experts. Here, we propose Beam Enumeration to exhaustively enumerate the most probable sub-sequences from language-based molecular generative models and show that molecular substructures can be extracted. When coupled with reinforcement learning, extracted substructures become meaningful, providing a source of explainability and improving sample efficiency through self-conditioned generation. Beam Enumeration is generally applicable to any language-based molecular generative model and notably further improves the performance of the recently reported Augmented Memory algorithm, which achieved the new state-of-the-art on the Practical Molecular Optimization benchmark for sample efficiency. The combined algorithm generates more high reward molecules and faster, given a fixed oracle budget. Beam Enumeration is the first method to jointly address explainability and sample efficiency for molecular design.",30,https://openreview.net/forum?id=7UhxsmbdaQ,6.75,2.165063509461097,4.25,0.4330127018922193
7TOs9gjAg1,Removing Biases from Molecular Representations via Information Maximization,"['Molecular Representation', 'Batch Effect', 'Contrastive Learning', 'Information Maximization', 'Drug Discovery']","[6, 8, 6, 6]","[2, 3, 3, 3]",0,"[303, 337, 380, 857]","High-throughput drug screening -- using cell imaging or gene expression measurements as readouts of drug effect -- is a critical tool in biotechnology to assess and understand the relationship between the chemical structure and biological activity of a drug. Since large-scale screens have to be divided into multiple experiments, a key difficulty is dealing with batch effects, which can introduce systematic errors and non-biological associations in the data. We propose InfoCORE, an Information maximization approach for COnfounder REmoval, to effectively deal with batch effects and obtain refined molecular representations. InfoCORE establishes a variational lower bound on the conditional mutual information of the latent representations given a batch identifier. It adaptively reweights samples to equalize their implied batch distribution. Extensive experiments on drug screening data reveal InfoCORE's superior performance in a multitude of tasks including molecular property prediction and molecule-phenotype retrieval. Additionally, we show results for how InfoCORE offers a versatile framework and resolves general distribution shifts and issues of data fairness by minimizing correlation with spurious features or removing sensitive attributes.",23,https://openreview.net/forum?id=7TOs9gjAg1,6.5,0.8660254037844386,2.75,0.4330127018922193
7Jer2DQt9V,The Unreasonable Effectiveness of Pretraining in Graph OOD,"['Graph pre-training', 'Graph out of distribution']","[5, 5, 5, 3]","[4, 4, 4, 4]",0,"[346, 474, 508, 275]","Graph neural networks have shown significant progress in various tasks, yet their ability to generalize in out-of-distribution (OOD) scenarios remains an open question. In this study, we conduct a comprehensive benchmarking of the efficacy of graph pre-trained models in the context of OOD challenges, named as PODGenGraph. We conduct extensive experiments across diverse datasets, spanning general and molecular graph domains and encompassing different graph sizes. Our benchmark is framed around distinct distribution shifts, including both concept and covariate shifts, whilst also varying the degree of shift. Our findings are striking: even basic pre-trained models exhibit performance that is not only comparable to, but often surpasses, specifically designed to handle distribution shift. We further investigate the results, examining the influence of the key factors (e.g., sample size, learning rates, in-distribution performance etc) of pre-trained models for OOD generalization. In general, our work shows that pre-training could be a flexible and simple approach to OOD generalization in graph learning. Leveraging pre-trained models together for graph OOD generalization in real-world applications stands as a promising avenue for future research.",12,https://openreview.net/forum?id=7Jer2DQt9V,4.5,0.8660254037844386,4.0,0.0
7JRbs3i9Ei,Machine Learning for PROTAC Engineering,"['Deep learning', 'Chemoinformatics', 'PROTAC', 'Drug design.']","[5, 5, 3]","[3, 4, 4]",0,"[464, 488, 673]","PROTACs are a promising therapeutic technology that harnesses the cell's built-in degradation processes to degrade specific proteins. Despite their potential, developing new PROTAC molecules is challenging and requires significant expertise, time, and cost. Meanwhile, machine learning has transformed various scientific fields, including drug development. In this work, we present a strategy for curating open-source PROTAC data and propose an open-source toolkit for predicting the degradation effectiveness, i.e., activity, of novel PROTAC molecules. We organized the curated data into 16 different datasets ready to be processed by machine learning models. The datasets incorporate important features such as $pDC_{50}$, $D_{max}$, E3 ligase type, POI amino acid sequence, and experimental cell type. Our toolkit includes a configurable PyTorch dataset class tailored to process PROTAC features, a customizable machine learning model for processing various PROTAC features, and a hyperparameter optimization mechanism powered by Optuna. To evaluate the system, three surrogate models were developed utilizing different PROTAC representations. Using our automatically-curated public datasets, the best models achieved a 71.4% validation accuracy and a 0.73 ROC-AUC validation score. This is not only comparable to state-of-the-art models for protein degradation prediction, but also open-source, easily-reproducible, and less computationally complex than existing approaches.",6,https://openreview.net/forum?id=7JRbs3i9Ei,4.333333333333333,0.9428090415820634,3.6666666666666665,0.4714045207910317
770DetV8He,RetroBridge: Modeling Retrosynthesis with Markov Bridges,"['Retrosynthesis', 'Reactions', 'Chemistry', 'Drug Discovery', 'Markov Bridge']","[8, 6, 8, 6]","[4, 3, 4, 5]",0,"[160, 366, 309, 248]","Retrosynthesis planning is a fundamental challenge in chemistry which aims at designing multi-step reaction pathways from commercially available starting materials to a target molecule. Each step in multi-step retrosynthesis planning requires accurate prediction of possible precursor molecules given the target molecule and confidence estimates to guide heuristic search algorithms. We model single-step retrosynthesis as a distribution learning problem in a discrete state space. First, we introduce the Markov Bridge Model, a generative framework aimed to approximate the dependency between two intractable discrete distributions accessible via a finite sample of coupled data points. Our framework is based on the concept of a Markov bridge, a Markov process pinned at its endpoints. Unlike diffusion-based methods, our Markov Bridge Model does not need a tractable noise distribution as a sampling proxy and directly operates on the input product molecules as samples from the intractable prior distribution. We then address the retrosynthesis planning problem with our novel framework and introduce RetroBridge, a template-free retrosynthesis modeling approach that achieves state-of-the-art results on standard evaluation benchmarks.",16,https://openreview.net/forum?id=770DetV8He,7.0,1.0,4.0,0.7071067811865476
760br3YEtY,($\texttt{PEEP}$) $\textbf{P}$redicting $\textbf{E}$nzym$\textbf{e}$ $\textbf{P}$romiscuity with its Molecule Mate – an Attentive Metric Learning Solution,['Protein Engineering; Metric Learning;'],"[5, 6, 5, 6, 6]","[2, 3, 4, 4, 3]",0,"[178, 196, 231, 620, 275]","Annotating the functions of proteins (e.g., enzymes) is a fundamental challenge, due to their diverse functionalities and rapidly increased number of protein sequences in databases. Traditional approaches have limited capability and suffer from false positive predictions. Recent machine learning (ML) methods reach satisfactory prediction accuracy but still fail to generalize, especially for less-studied proteins and those with previously uncharacterized functions or promiscuity. To address these pain points, we propose a novel ML algorithm, PEEP, to predict enzyme promiscuity, which integrates biology priors of protein functionality to regularize the model learning. To be specific, at the input level, PEEP fuses the corresponding molecule into protein embeddings to gain their reaction information; at the model level, a tailored self-attention is leveraged to capture importance residues which we found are aligned with the active site in protein pocket structure; at the objective level, we embed functionality label hierarchy into metric learning objectives by imposing larger distance margin between proteins that have less functionality in common. PEEP is extensively validated on three public benchmarks, achieving up to 4.6%,3.1%,3.7% improvements on F-1 scores compared to existing methods. Moreover, it demonstrates impressive generalization to unseen protein sequences with unseen functionalities. Codes are included in the supplement.",16,https://openreview.net/forum?id=760br3YEtY,5.6,0.48989794855663565,3.2,0.7483314773547882
6Uc7Fgwrsm,OmniMixup: Generalize Mixup with Mixing-Pair Sampling Distribution,"['Mixup', 'Machine Learning', 'molecule property prediction', 'image classification', 'data augmentation']","[3, 3, 5, 1, 5]","[5, 3, 3, 4, 4]",0,"[360, 624, 391, 447, 290]","Mixup is a widely-adopted data augmentation techniques to mitigates the overfitting issue in empirical risk minimization. Current works of modifying Mixup are modality-specific, thereby limiting the applicability across diverse modalities. Although alternative approaches try circumventing such barrier via mixing-up data from latent features based on sampling distribution, they still require domain knowledge for designing sampling distribution. Moreover, a unified theoretical framework for analyzing the generalization bound for this line of research remains absent. In this paper, we introduce OmniMixup, a generalization of prior works by introducing Mixing-Pair Sampling Distribution (MPSD), accompanied by a holistic theoretical analysis framwork. We find both theoretically and empirically that the Mahalanobis distance (M-Score), derived from the sampling distribution, offers significant insights into OmniMixup's generalization capabilities. Accordingly, we propose OmniEval, an evaluation framework designed to autonomously identify the optimal sampling distribution. The empirical study on both images and molecules demonstrates that 1) OmniEval is adept at determining the appropriate sampling distribution for OmniMixup, and 2) OmniMixup exhibits promising capability for application across various modalities and domains.",15,https://openreview.net/forum?id=6Uc7Fgwrsm,3.4,1.4966629547095767,3.8,0.7483314773547882
4IT2pgc9v6,One For All: Towards Training One Graph Model For All Classification Tasks,"['Graph Neural Network', 'Large Language Model', 'In-context Learning']","[1, 6, 6, 6]","[5, 4, 4, 3]",0,"[191, 547, 512, 152]","Designing a single model that addresses multiple tasks has been a long-standing objective in artificial intelligence. Recently, large language models have demonstrated exceptional capability in integrating and solving different tasks within the language domain. However, a unified model for various tasks on graphs remains underexplored, primarily due to the challenges unique to the graph learning domain. First, graph data from different areas carry distinct attributes and follow different distributions. Such discrepancy makes it difficult to represent graphs in a single representation space. Second, tasks on graphs diversify into node, link, and graph tasks, requiring distinct embedding strategies. Finally, an appropriate graph prompting paradigm for in-context learning is unclear. Striving to handle all the aforementioned challenges, we propose **One for All (OFA)**, the first general framework that can use a single graph model to address the above challenges. Specifically, OFA proposes text-attributed graphs to unify different graph data by describing nodes and edges with natural language and uses language models to encode the diverse and possibly cross-domain text attributes to feature vectors in the same embedding space. Furthermore, OFA introduces the concept of nodes-of-interest to standardize different tasks with a single task representation. For in-context learning on graphs, OFA introduces a novel graph prompting paradigm that appends prompting substructures to the input graph, which enables it to address varied tasks without fine-tuning. We train the OFA model using graph data from multiple domains (including citation networks, molecular graphs, knowledge graphs, etc.) simultaneously and evaluate its ability in supervised, few-shot, and zero-shot learning scenarios. OFA performs well across different tasks, making it the first general-purpose graph classification model across domains.",19,https://openreview.net/forum?id=4IT2pgc9v6,4.75,2.165063509461097,4.0,0.7071067811865476
3z60EWfh1p,Geometrically Aligned Transfer Encoder for Inductive Transfer in Regression Tasks,"['Transfer Learning', 'Inductive Transfer', 'Geometrical Deeplearning', 'Regression']","[5, 6, 8, 6]","[4, 3, 2, 3]",0,"[351, 592, 473, 320]","Transfer learning is a crucial technique for handling a small amount of data that is potentially related to other abundant data. However, most of the existing methods are focused on classification tasks using images and language datasets. Therefore, in order to expand the transfer learning scheme to regression tasks, we propose a novel transfer technique based on differential geometry, namely the Geometrically Aligned Transfer Encoder (${\it GATE}$). In this method, we interpret the latent vectors from the model to exist on a Riemannian curved manifold. We find a proper diffeomorphism between pairs of tasks to ensure that every arbitrary point maps to a locally flat coordinate in the overlapping region, allowing the transfer of knowledge from the source to the target data. This also serves as an effective regularizer for the model to behave in extrapolation regions. In this article, we demonstrate that ${\it GATE}$ outperforms conventional methods and exhibits stable behavior in both the latent space and extrapolation regions for various molecular graph datasets.",13,https://openreview.net/forum?id=3z60EWfh1p,6.25,1.0897247358851685,3.0,0.7071067811865476
3oTPsORaDH,Improving Generalization in Equivariant Graph Neural Networks with Physical Inductive Biases,"['Equivariant Graph Neural Network', 'Graph Neural Network']","[6, 8, 6]","[4, 3, 4]",0,"[395, 367, 715]","Graph Neural Networks (GNNs) with equivariant properties have emerged as powerful tools for modeling complex dynamics of multi-object physical systems. However, their generalization ability is limited by the inadequate consideration of physical inductive biases: (1) Existing studies overlook the continuity of transitions among system states, opting to employ several discrete transformation layers to learn the direct mapping between two adjacent states; (2) Most models only account for first-order velocity information, despite the fact that many physical systems are governed by second-order motion laws. To incorporate these inductive biases, we propose the Second-order Equivariant Graph Neural Ordinary Differential Equation (SEGNO). Specifically, we show how the second-order continuity can be incorporated into GNNs while maintaining the equivariant property. Furthermore, we offer theoretical insights into SEGNO, highlighting that it can learn a unique trajectory between adjacent states, which is crucial for model generalization. Additionally, we prove that the discrepancy between this learned trajectory of SEGNO and the true trajectory is bounded. Extensive experiments on complex dynamical systems including molecular dynamics and motion capture demonstrate that our model yields a significant improvement over the state-of-the-art baselines.",15,https://openreview.net/forum?id=3oTPsORaDH,6.666666666666667,0.9428090415820634,3.6666666666666665,0.4714045207910317
3QR230r11w,Multi-Fidelity Active Learning with GFlowNets,"['gflownets', 'multi-fidelity', 'active learning', 'bayesian optimization', 'scientific discovery', 'biological sequence design', 'molecular modelling', 'material discovery']","[8, 6, 3, 3]","[3, 4, 4, 4]",0,"[573, 245, 454, 1154]","In the last decades, the capacity to generate large amounts of data in science and engineering applications has been growing steadily. Meanwhile, the progress in machine learning has turned it into a suitable tool to process and utilise the available data. Nonetheless, many relevant scientific and engineering problems present challenges where current machine learning methods cannot yet efficiently leverage the available data and resources. For example, in scientific discovery, we are often faced with the problem of exploring very large, structured and high-dimensional spaces, and where querying a high fidelity, black-box objective function is very expensive. Progress in machine learning methods that can efficiently tackle such problems would help accelerate currently crucial areas such as drug and materials discovery. In this paper, we propose a multi-fidelity active learning algorithm with GFlowNets as a sampler, to efficiently discover diverse, high-scoring candidates where multiple approximations of the black-box function are available at lower fidelity and cost. Our evaluation on molecular discovery tasks show that multi-fidelity active learning with GFlowNets can discover high-scoring candidates at a fraction of the budget of its single-fidelity counterpart while maintaining diversity, unlike RL-based alternatives. These results open new avenues for multi-fidelity active learning to accelerate scientific discovery and engineering design.",23,https://openreview.net/forum?id=3QR230r11w,5.0,2.1213203435596424,3.75,0.4330127018922193
3K3aWRpRNq,Reducing Atomic Clashes in Geometric Diffusion Models for 3D Structure-Based Drug Design,"['Structure Based Drug Design', 'Geometric Molecular Generation', 'Diffusion Models']","[3, 3, 6, 3]","[3, 4, 4, 3]",0,"[233, 238, 413, 418]","In the domain of Three-dimensional Structure-Based Drug Design (3D SBDD), the 3D spatial structures of target pockets serve as inputs for the generation of molecular geometric graphs. The Geometric Diffusion Model (GDM) has been recognized as the state-of-the-art (SOTA) method in 3D SBDD, attributed to its exceptional generation capabilities on geometric graphs. However, the inherent data-driven nature of GDM occasionally neglects critical inter-molecular interactions, such as Van der Waals force and Hydrogen Bonding. Such omissions could produce molecules that violate established physical principles. Particular evidence is that GDMs exhibit atomic clashes during generation due to the overly close proximity of generated molecules to protein structures. To address this, our paper introduces a novel constrained sampling process designed to obviate such undesirable collisions. By integrating a non-convex constraint within the current Langevin Dynamics (LD) of GDM and utilizing the proximal regularization techniques, we force molecular coordinates to obey the imposed physical constraints. Notably, the proposed method requires no modifications to the training process of GDMs. Empirical evaluations show a significant reduction in atomic clashes via the proposed method compared to the original LD process of GDMs.",13,https://openreview.net/forum?id=3K3aWRpRNq,3.75,1.299038105676658,3.5,0.5
370Bvdd3z7,EC-Conf: An Ultra-fast Diffusion Model for Molecular Conformation Generation with Equivariant Consistency,"['fast diffusion model', 'equivariant consistency', 'molecule conformation generation']",[],[],0,[],"Despite recent advancement in 3D molecule conformation generation driven by diffusion models, its high computational cost in iterative diffusion/denoising process limits its application. In this paper, an equivariant consistency model (EC-Conf) was proposed as a fast diffusion method for low-energy conformation generation. In EC-Conf, a modified SE (3)-equivariant transformer model was directly used to encode the Cartesian molecular conformations and a highly efficient consistency diffusion process was carried out to generate molecular conformations. It was demonstrated that, with only one sampling step, it can already achieve comparable quality to other diffusion-based models running with thousands denoising steps. Its performance can be further improved with a few more sampling iterations. The performance of EC-Conf is evaluated on both GEOM-QM9 and GEOM-Drugs sets. Our results demonstrate that the efficiency of EC-Conf for learning the distribution of low energy molecular conformation is at least two magnitudes higher than current SOTA diffusion models and could potentially become a useful tool for conformation generation and sampling. In the near future, we will release our code.",0,https://openreview.net/forum?id=370Bvdd3z7,,,,
2UlfvGU6rL,Equivariant Graph Neural Operator for Modeling 3D Dynamics,"['Equivariant Graph Neural Network', 'Neural Operator', '3D Dynamics']","[5, 6, 5, 8]","[3, 3, 4, 3]",0,"[320, 344, 356, 219]","Modeling the complex three-dimensional (3D) dynamics of relational systems is an important problem in the natural sciences, with applications ranging from molecular simulations to particle mechanics. Machine learning methods have achieved good success by learning graph neural networks to model spatial interactions. However, these approaches do not faithfully capture temporal correlations since they only model next-step predictions. In this work, we propose Equivariant Graph Neural Operator (EGNO), a novel and principled method that directly models dynamics as trajectories instead of just as next-step prediction. Different from existing methods, EGNO explicitly learns the temporal evolution of 3D dynamics where we formulate the dynamics as a function over time and learn neural operators to approximate it. To capture the temporal correlations while keeping the intrinsic SE(3)-equivariance, we develop equivariant temporal convolutions parameterized in the Fourier space and build EGNO by stacking the Fourier layers over equivariant networks. Comprehensive experiments in multiple domains, including particle simulations, human motion capture, and molecular dynamics, demonstrate the significantly superior performance of EGNO against existing methods, thanks to the equivariant temporal modeling.",18,https://openreview.net/forum?id=2UlfvGU6rL,6.0,1.224744871391589,3.25,0.4330127018922193
