id,title,keywords,ratings,confidences,withdraw,review_lengths,abstract,comments,url,ratings_avg,ratings_std,confidence_avg,confidence_std
IWfqn6Ythj,Clustering for Protein Representation Learning,"['Protein', 'Amino Acids', 'Protein Representation Learning', 'Clustering']","[1, 3, 8, 3]","[4, 4, 2, 3]",1,"[864, 343, 191, 526]","Protein representation learning is a challenging task that aims to capture the structure and function of proteins from their amino acid sequences. Previous methods largely ignored the fact that not all amino acids are equally important for protein folding and activity. In this article, we propose a neural clustering framework that can automatically discover the critical components of a protein by considering both its primary and tertiary structure information. Our framework treats a protein as a graph, where each node represents an amino acid and each edge represents a spatial or sequential connection between amino acids. We then apply an iterative clustering strategy to group the nodes into clusters based on their 1D and 3D positions and assign scores to each cluster. We select the highest-scoring clusters and use their medoid nodes for the next iteration of clustering, until we obtain a hierarchical and informative representation of the protein. We evaluate our framework on four protein-related tasks: protein fold classification, enzyme reaction classification, gene ontology term prediction, and enzyme commission number prediction. Experimental results demonstrate that our method achieves state-of-the-art performance. Our code will be released.",4,https://openreview.net/forum?id=IWfqn6Ythj,3.75,2.5860201081971503,3.25,0.82915619758885
ILtA2ebLYR,Efficient Interactive Preference Learning in Evolutionary Algorithms: Active Dueling Bandits and Active Learning Integration,"['Preference learning', 'multi-objective optimization', 'interactive multi-objective optimization', 'active learning']","[3, 3, 3, 3]","[3, 4, 3, 3]",0,"[697, 385, 291, 447]","Optimization problems find widespread use in both single-objective and multi-objective scenarios. In practical applications, users aspire for solutions that converge to the region of interest (ROI) along the Pareto front (PF). While the conventional approach involves approximating a fitness function or an objective function to reflect user preferences, this paper explores an alternative avenue. Specifically, we aim to discover a method that sidesteps the need for calculating the fitness function, relying solely on human guidance. Our proposed approach entails conducting a human-dominated search facilitated by an active dueling bandit algorithm.
    The experimental phase is structured into three sessions. Firstly, we accsess the performance of our active dueling bandit algorithm. Secondly, we implement our proposed method within the context of multi-objective Evolutionary Algorithms (EAs). Finally, we deploy our method in a practical problem, specifically in protein structure prediction (PSP). 
    This research presents a novel interactive preference-based EA framework that not only addresses the limitations of traditional techniques but also unveils new possibilities for optimization problems.",9,https://openreview.net/forum?id=ILtA2ebLYR,3.0,0.0,3.25,0.4330127018922193
HiYMiZYwkw,Self-Guided Masked Autoencoders for Domain-Agnostic Self-Supervised Learning,"['self-supervised learning', 'domain-agnostic learning', 'masked modeling', 'protein biology', 'chemistry', 'particle physics']","[6, 6, 6, 6, 6]","[3, 3, 4, 3, 2]",0,"[500, 306, 472, 313, 679]","Self-supervised learning excels in learning representations from large amounts of unlabeled data, demonstrating success across multiple data modalities. Yet, extending self-supervised learning to new modalities is non-trivial because the specifics of existing methods are tailored to each domain, such as domain-specific augmentations which reflect the invariances in the target task. While masked modeling is promising as a domain-agnostic framework for self-supervised learning because it does not rely on input augmentations, its mask sampling procedure remains domain-specific. We present Self-guided Masked Autoencoders (SMA), a fully domain-agnostic masked modeling method. SMA trains an attention based model using a masked modeling objective, by learning masks to sample without any domain-specific assumptions. We evaluate SMA on three self-supervised learning benchmarks in protein biology, chemical property prediction, and particle physics. We find SMA is capable of learning representations without domain-specific knowledge and achieves state-of-the-art performance on these three benchmarks.",30,https://openreview.net/forum?id=HiYMiZYwkw,6.0,0.0,3.0,0.6324555320336759
GsNp4ob8BY,Mark My Words: Repurposing LLMs for Specialized Domains via Ability Tokens,"['LLM Adaptation', 'Specialized Domains']","[5, 5, 5, 6]","[4, 4, 4, 3]",0,"[395, 255, 310, 375]","Large Language Models (LLMs) have demonstrated remarkable proficiency in natural language understanding and generation. However, their capabilities wane in highly specialized domains, such as biomedical sciences, which are sparsely represented in the pretraining corpus. In this work, we explore how to repurpose general LMs as specialized task solvers. We introduce a novel and systematic framework for adding markup-style language extensions (which we term *`ability tokens""*) to pretrained LMs. These tokens are learned embeddings appended to the LM's embedding matrix, preserving the pretrained weights and the model's original capabilities. We introduce two types of ability tokens: *domain markers*, which delimit and aid in the processing of specialized inputs (e.g., molecular formulas), and *functional tokens*, which guide the model on how to leverage these inputs to solve specific tasks (e.g., predicting molecule properties). During inference, these tokens are inserted into the input text to wrap specialized information and provide problem context. Experimental results show that (i) our markup extensions significantly boost performance in various specialized domains, such as protein and molecular property prediction, matching and outperforming expert models specifically tailored to these tasks, and (ii) we can learn the ability tokens separately and combine them in a modular fashion, achieving zero-shot generalization to  unseen tasks. Overall, our framework offers a promising method to enhance LMs with domain-specific knowledge while maintaining their general capacities.",12,https://openreview.net/forum?id=GsNp4ob8BY,5.25,0.4330127018922193,3.75,0.4330127018922193
GKxmmAwxj1,Scalable Normalizing Flows Enable Boltzmann Generators for Macromolecules,"['normalizing flow', 'protein conformations', 'boltzmann generators', 'generative models']","[6, 6, 5, 6]","[4, 3, 4, 3]",0,"[884, 517, 285, 250]","The Boltzmann distribution of a protein provides a roadmap to all of its functional states. Normalizing flows are a promising tool for modeling this distribution, but current methods are intractable for typical pharmacological targets; they become computationally intractable due to the size of the system, heterogeneity of intra-molecular potential energy, and long-range interactions. To remedy these issues, we present a novel flow architecture that utilizes split channels and gated attention to efficiently learn the conformational distribution of proteins defined by internal coordinates. We show that by utilizing a 2-Wasserstein loss, one can smooth the transition from maximum likelihood training to energy-based training, enabling the training of Boltzmann Generators for macromolecules. We evaluate our model and training strategy on villin headpiece HP35(nle-nle), a 35-residue subdomain, and protein G, a 56-residue protein. We demonstrate that standard architectures and training strategies, such as maximum likelihood alone, fail while our novel architecture and multi-stage training strategy are able to model the conformational distributions of protein G and HP35.",18,https://openreview.net/forum?id=GKxmmAwxj1,5.75,0.4330127018922193,3.5,0.5
FZfWQFrdBT,Split and Merge Proxy: pre-training protein inter-chain contact prediction by mining rich information from monomer data,"['Protein Bioinformatics', 'Protein Inter-chain Contact Prediction', 'Pre-training']","[6, 5, 6, 5]","[3, 3, 4, 4]",0,"[249, 385, 627, 255]","Protein inter-chain contact prediction is a key intelligent biology computation technology for protein multimer function analysis but still suffers from low accuracy. An important problem is that the number of training data cannot meet the requirements of deep-learning-based methods due to the expensive cost of capturing structure information of multimer data. In this paper, we solve this data volume bottleneck in a cheap way, borrowing rich information from monomer data. To utilize monomer (single chain) data in this multimer (multiple chains) problem, we propose a simple but effective pre-training method called Split and Merge Proxy (SMP), which utilizes monomer data to construct a proxy task for model pre-training. This proxy task cuts monomer data into two sub-parts, called pseudo multimer, and pre-trains the model to merge them back together by predicting their pseudo contacts. The pre-trained model is then used to initialize our target -- protein inter-chain contact prediction. Because of the consistency between this proxy task and the final target, the whole method brings a stronger pre-trained model for subsequent fine-tuning, leading to significant performance gains. Extensive experiments validate the effectiveness of our method and show the model performs better than the state-of-the-art (SOTA) method by 11.40\% and 2.97\% on the P@ $L/10$ metric for bounded benchmarks DIPS-Plus and CASP-CAPRI, respectively. Further, the model also achieves almost 1.5 times performance superiority to the SOTA approach on the harder unbounded benchmark DB5. Finally, we also effectively apply our SMP on docking and interaction site prediction tasks to verify the SMP is a general method for other multimer-related tasks. The code, model, and pre-training data will be released after this paper is accepted.",12,https://openreview.net/forum?id=FZfWQFrdBT,5.5,0.5,3.5,0.5
FWsGuAFn3n,Prompt-based 3D Molecular Diffusion Models for  Structure-based Drug Design,"['Diffusion Model', 'Structure-based Drug Design', 'Molecule Generation']","[3, 3, 6, 3]","[4, 4, 3, 4]",0,"[626, 325, 692, 179]","Generating ligand molecules that bind to specific protein targets via generative models holds substantial promise for advancing structure-based drug design. Existing methods generate molecules from scratch without reference or template ligands, which poses challenges in model optimization and may yield suboptimal outcomes. To address this problem, we propose an innovative prompt-based 3D molecular diffusion model named PromptDiff to facilitate target-aware molecule generation. PromptDiff leverages a curated set of ligand prompts, i.e., those with desired properties such as high binding affinity and synthesizability, to steer the diffusion model towards synthesizing ligands that satisfy design criteria. Specifically, we design a geometric protein-molecule interaction network (PMINet), and pretrain it with binding affinity signals to: (i) retrieve target-aware ligand molecules with high binding affinity to serve as prompts, and (ii) incorporate essential protein-ligand binding structures for steering molecular diffusion generation with two effective prompting mechanisms, i.e., exemplar prompting and self prompting. Empirical studies on CrossDocked2020 dataset show PromptDiff can generate molecules with more realistic 3D structures and achieve state-of-the-art binding affinities towards the protein targets, while maintaining proper molecular properties.",4,https://openreview.net/forum?id=FWsGuAFn3n,3.75,1.299038105676658,3.75,0.4330127018922193
Dr4qD9bzZd,Functional Geometry Guided Protein Sequence and Backbone Structure Co-Design,"['metalloprotein design', 'protein sequence and structure co-design', 'functional protein design']","[6, 3, 3]","[5, 5, 4]",0,"[1181, 242, 674]","Proteins are macromolecules responsible for essential functions in almost all living organisms. Designing reasonable proteins with desired functions is crucial. A protein's sequence and structure are strongly correlated and they together determine its function. In this paper, we propose NAEPro, a model to jointly design Protein sequence and structure based on automatically detected functional sites. NAEPro is powered by an interleaving network of attention and equivariant layers, which can capture global correlation in a whole sequence and local influence from nearest amino acids in three dimensional (3D) space. Such an architecture facilitates effective yet economic message passing at two levels. We evaluate our model and several strong baselines on two protein datasets, $\beta$-lactamase and myoglobin. Experimental results show that our model consistently achieves the highest amino acid recovery rate, TM-score, and the lowest RMSD among all competitors. These findings prove the capability of our model to design protein sequences and structures that closely resemble their natural counterparts. Furthermore, in-depth analysis further confirms our model's ability to generate highly effective proteins capable of binding to their target metallocofactors.",31,https://openreview.net/forum?id=Dr4qD9bzZd,4.0,1.4142135623730951,4.666666666666667,0.4714045207910317
DkhYlWZq84,Protein Captioning: Bridging the Gap between Protein Sequences and Natural Languages,"['natural language processing', 'protein representation learning', 'protein captioning']","[6, 3, 3, 6]","[4, 3, 5, 4]",0,"[876, 573, 316, 201]","We introduce the task of Protein Captioning, which is an easy-to-understand and flexible way for protein analysis. Compared to specific protein recognition or classification tasks, such as enzyme reaction classification and gene ontology term prediction, protein captioning provides comprehensive textural descriptions for proteins, thus playing a key role in bridging the gap between protein sequences and natural languages. To address the problem, we propose a simple yet effective method, Protein-to-Text Generative Pre-trained Transformer (P2T-GPT), to translate the chain of amino acid residues in a protein to a sequence of natural language words, i.e., text. For the evaluation of protein captioning, we collect a ProteinCap dataset that contains 94,454 protein-text pairs. Experiments on  ProteinCap demonstrate the effectiveness of the proposed P2T-GPT on protein captioning. As minor contributions, first, P2T-GPT provides a way to connect protein science and Large Language Models (LLMs). By appending ChatGPT, our method can interact in a conversational way to answer questions given a protein. Second, we show that protein captioning can be treated as a pre-trained task that can benefit a range of downstream tasks, to a certain extent. The code has been submitted in the supplementary material and will be publicly available.",4,https://openreview.net/forum?id=DkhYlWZq84,4.5,1.5,4.0,0.7071067811865476
Dc4rXq3HIA,Improving Out-of-Domain Generalization with Domain Relations,['Out-of-Domain Generalization; Domain Relations; Distribution Shift'],"[6, 6, 6, 8, 8, 6]","[4, 3, 3, 4, 4, 4]",0,"[326, 250, 257, 235, 348, 395]","Distribution shift presents a significant challenge in machine learning, where models often underperform during the test stage when faced with a different distribution than the one they were trained on. In this paper, we focus on domain shifts, which occur when the model is applied to new domains that are different from the ones it was trained on, and propose a new approach called DG. Unlike previous approaches that aim to learn a single model that is domain invariant, DG leverages domain similarities based on domain metadata to learn domain-specific models. Concretely, DG learns a set of training-domain-specific functions during the training stage and reweights them based on domain relations during the test stage. These domain relations can be directly obtained and learned from domain metadata. Under mild assumptions, we theoretically prove that using domain relations to reweight training-domain-specific functions achieves stronger out-of-domain generalization compared to the conventional averaging approach. Empirically, we evaluate the effectiveness of DG using both toy and real-world datasets for tasks such as temperature regression, land use classification, and molecule-protein binding affinity prediction. Our results show that DG consistently outperforms state-of-the-art methods.",25,https://openreview.net/forum?id=Dc4rXq3HIA,6.666666666666667,0.9428090415820634,3.6666666666666665,0.4714045207910317
DP4NkPZOpD,Bridging Sequence and Structure: Latent Diffusion for Conditional Protein Generation,"['Protein Design', 'Geometric Machine Learning', 'Latent Diffusion', 'Protein Docking']","[3, 3, 6, 8]","[5, 5, 4, 3]",0,"[326, 918, 353, 277]","Protein design encompasses a range of challenging tasks, including protein folding, inverse folding, and protein-protein docking. Despite significant progress in this domain, many existing methods address these tasks separately, failing to adequately leverage the joint relationship between protein sequence and three-dimensional structure. In this work, we propose a novel generative modeling technique to capture this joint distribution. Our approach is based on a diffusion model applied on a geometrically-structured latent space, obtained through an encoder that produces roto-translational invariant representations of the input protein complex. It can be used for any of the aforementioned tasks by using the diffusion model to sample the conditional distribution of interest. Our experiments show that our method outperforms competitors in protein docking and is competitive with state-of-the-art for protein inverse folding. Exhibiting a single model that excels on on both sequence-based and structure-based tasks represents a significant advancement in the field and paves the way for additional applications.",10,https://openreview.net/forum?id=DP4NkPZOpD,5.0,2.1213203435596424,4.25,0.82915619758885
C5u71ph75Q,Internal-Coordinate Density Modelling of Protein Structure: Covariance Matters,"['Machine Learning', 'Structural Biology', 'Internal-Coordinate Density Modelling', 'Generative Modelling']","[6, 6, 5]","[3, 3, 3]",0,"[1622, 344, 349]","After the recent ground-breaking advances in protein structure prediction, one of the remaining challenges in protein machine learning is to reliably predict distributions of structural states. Parametric models of fluctuations are difficult to fit due to complex covariance structures between degrees of freedom in the protein chain, often causing models to either violate local or global structural constraints. In this paper, we present a new strategy for modelling protein densities in internal coordinates, which uses constraints in 3D space to induce covariance structure between the internal degrees of freedom. We illustrate the potential of the procedure by constructing a variational autoencoder with full covariance output induced by the constraints implied by the conditional mean in 3D, and demonstrate that our approach makes it possible to scale density models of internal coordinates to full protein backbones in two settings: 1) a unimodal setting for proteins exhibiting small fluctuations and limited amounts of available data, and 2) a multimodal setting for larger conformational changes in a high data regime.",14,https://openreview.net/forum?id=C5u71ph75Q,5.666666666666667,0.4714045207910317,3.0,0.0
C4BikKsgmK,Str2Str: A Score-based Framework for Zero-shot Protein Conformation Sampling,"['proteins', 'conformational sampling', 'diffusion models', 'score-based models', 'generative modeling', 'equivariant network']","[6, 6, 6, 6]","[3, 4, 3, 3]",0,"[474, 404, 339, 773]","The dynamic nature of proteins is crucial for determining their biological functions and properties, for which Monte Carlo (MC) and molecular dynamics (MD) simulations stand as predominant tools to study such phenomena. By utilizing empirically derived force fields, MC or MD simulations explore the conformational space through numerically evolving the system via Markov chain or Newtonian mechanics. However, the high-energy barrier of the force fields can hamper the exploration of both methods by the rare event, resulting in inadequately sampled ensemble without exhaustive running. Existing learning-based approaches perform direct sampling yet heavily rely on target-specific simulation data for training, which suffers from high data acquisition cost and poor generalizability. Inspired by simulated annealing, we propose Str2Str, a novel structure-to-structure translation framework capable of zero-shot conformation sampling with roto-translation equivariant property. Our method leverages an amortized denoising score matching objective trained on general crystal structures and has no reliance on simulation data during both training and inference. Experimental results across several benchmarking protein systems demonstrate that Str2Str outperforms previous state-of-the-art generative structure prediction models and can be orders of magnitude faster compared with long MD simulations.",21,https://openreview.net/forum?id=C4BikKsgmK,6.0,0.0,3.25,0.4330127018922193
BxcEqwl9es,Microenvironment Probability Flows as Proficient Protein Engineers,['inverse folding; probabilistic flow'],"[6, 5, 5, 5]","[3, 3, 3, 4]",0,"[163, 354, 622, 369]","The inverse folding of proteins has tremendous applications in protein design and protein engineering. While machine learning approaches for inverse folding have made significant advancements in recent years, efficient generation of diverse and high-quality sequences remains a significant challenge, limiting their practical utility in protein design and engineering. We propose to do probabilistic flow framework that introduces three key designs for designing an amino acid sequence with target fold. At the input level, compare to existing inverse folding methods, rather than sampling sequences from the backbone scaffold, we demonstrate that analyzing a protein structure via the local chemical environment (micro-environment) at each residue can come to comparable performance. At the method level, rather than optimizing the recovery ratio, we generate diverse suggestions.  3) At the data level, during training, we propose to do data augmentation with sequence with high sequence similarity, and train a probability flow model to capture the diverse sequence information. 
We demonstrate that we achieve comparable recovery ratio as the SOTA inverse folding models with higher inference efficiency and flexibility by only using micro-environment as inputs, and further show that we outperforms existing inverse folding methods in several zero-shot thermal stability change prediction tasks.",12,https://openreview.net/forum?id=BxcEqwl9es,5.25,0.4330127018922193,3.25,0.4330127018922193
BIveOmD1Nh,Learning Scalar Fields for Molecular Docking with Fast Fourier Transforms,"['protein structure', 'structural biology', 'drug discovery', 'molecular docking']","[8, 5, 6]","[4, 3, 3]",0,"[226, 122, 512]","Molecular docking is critical to structure-based virtual screening, yet the throughput of such workflows is limited by the expensive optimization of scoring functions involved in most docking algorithms. We explore how machine learning can accelerate this process by learning a scoring function with a functional form that allows for more rapid optimization. Specifically, we define the scoring function to be the cross-correlation of multi-channel ligand and protein scalar fields parameterized by equivariant graph neural networks, enabling rapid optimization over rigid-body degrees of freedom with fast Fourier transforms. Moreover, the runtime of our approach can be amortized at several levels of abstraction, and is particularly favorable for virtual screening settings with a common binding pocket. We benchmark our scoring functions on two simplified docking-related tasks: decoy pose scoring and rigid conformer docking. Our method attains similar but faster performance on crystal structures compared to the Vina and Gnina scoring functions, and is more robust on computationally predicted structures.",12,https://openreview.net/forum?id=BIveOmD1Nh,6.333333333333333,1.247219128924647,3.3333333333333335,0.4714045207910317
BEH4mGo7zP,"Pre-training Sequence, Structure, and Surface Features for Comprehensive Protein Representation Learning","['Protein representation learning', 'self-supervised learning', 'implicit neural representation']","[5, 6, 6, 6]","[5, 3, 2, 4]",0,"[643, 624, 232, 256]","Proteins can be represented in various ways, including their sequences, 3D structures, and surfaces. While recent studies have successfully employed sequence- or structure-based representations to address multiple tasks in protein science, there has been significant oversight in incorporating protein surface information, a critical factor for protein function. In this paper, we present a pre-training strategy that incorporates information from protein sequences, 3D structures, and surfaces to improve protein representation learning. Specifically, we utilize Implicit Neural Representations (INRs) for learning surface characteristics, and name it ProteinINR. We confirm that ProteinINR successfully reconstructs protein surfaces, and integrate this surface learning into the existing pre-training strategy of sequences and structures. Our results demonstrate that our approach can enhance performance in various downstream tasks, thereby underscoring the importance of including surface attributes in protein representation learning. These findings underline the importance of understanding protein surfaces for generating effective protein representations.",16,https://openreview.net/forum?id=BEH4mGo7zP,5.75,0.4330127018922193,3.5,1.118033988749895
AXbN2qMNiW,Protein-ligand binding representation learning from fine-grained interactions,"['Protein-ligand binding', 'representation learning', 'self-supervised']","[6, 6, 5]","[5, 3, 4]",0,"[559, 221, 350]","The binding between proteins and ligands plays a crucial role in the realm of drug discovery. Previous deep learning approaches have shown promising results over traditional computationally intensive methods, but resulting in poor generalization due to limited supervised data. In this paper, we propose to learn protein-ligand binding representation in a self-supervised learning manner. Different from existing pre-training approaches which treat proteins and ligands individually, we emphasize to discern the intricate binding patterns from fine-grained interactions. Specifically, this self-supervised learning problem is formulated as a prediction of the conclusive binding complex structure given a pocket and ligand with a Transformer based interaction module, which naturally emulates the binding process. To ensure the representation of rich binding information, we introduce two pre-training tasks, i.e. atomic pairwise distance map prediction and mask ligand reconstruction, which comprehensively model the fine-grained interactions from both structure and feature space. Extensive experiments have demonstrated the superiority of our method across various binding tasks, including protein-ligand affinity prediction, virtual screening and protein-ligand docking.",28,https://openreview.net/forum?id=AXbN2qMNiW,5.666666666666667,0.4714045207910317,4.0,0.816496580927726
9UIGyJJpay,De novo Protein Design Using Geometric Vector Field Networks,"['Protein design', 'Protein structure encoder', 'Inverse folding', 'Protein diffusion']","[8, 6, 8]","[4, 5, 4]",0,"[447, 538, 620]","Advances like protein diffusion have marked revolutionary progress in $\textit{de novo}$ protein design, a central topic in life science. These methods typically depend on protein structure encoders to model residue backbone frames, where atoms do not exist. Most prior encoders rely on atom-wise features, such as angles and distances between atoms, which are not available in this context. Only a few basic encoders, like IPA, have been proposed for this scenario, exposing the frame modeling as a bottleneck. In this work, we introduce the Vector Field Network (VFN), that enables network layers to perform learnable vector computations between coordinates of frame-anchored virtual atoms, thus achieving a higher capability for modeling frames. The vector computation operates in a manner similar to a linear layer, with each input channel receiving 3D virtual atom coordinates instead of scalar values. The multiple feature vectors output by the vector computation are then used to update the residue representations and virtual atom coordinates via attention aggregation. Remarkably, VFN also excels in modeling both frames and atoms, as the real atoms can be treated as the virtual atoms for modeling, positioning VFN as a potential $\textit{universal encoder}$. In protein diffusion (frame modeling), VFN exhibits a impressive performance advantage over IPA, excelling in terms of both designability ($\textbf{67.04}$\% vs. 53.58\%) and diversity ($\textbf{66.54}$\% vs. 51.98\%). In inverse folding(frame and atom modeling), VFN outperforms the previous SoTA model, PiFold ($\textbf{54.7}$\% vs. 51.66\%), on sequence recovery rate; we also propose a method of equipping VFN with the ESM model, which significantly surpasses the previous ESM-based SoTA ($\textbf{62.67}$\% vs. 55.65\%), LM-Design, by a substantial margin.",23,https://openreview.net/forum?id=9UIGyJJpay,7.333333333333333,0.9428090415820634,4.333333333333333,0.4714045207910317
8pYNdmwGAO,EvolMPNN: Predicting Mutational Effect on Homologous Proteins by Evolution Encoding,"['Mutation Prediction', 'Protein Property Prediction', 'Homologous Protein Sequence Modelling', 'Message Passing Neural Network']","[3, 3, 6]","[4, 4, 3]",0,"[1202, 296, 488]","Predicting protein properties is paramount for biological and medical advancements. Current protein engineering mutates on a typical protein, called the wild-type, to construct a family of homologous proteins and study their properties. Yet, existing methods easily neglect subtle mutations, failing to capture the effect on the protein properties. To this end, we propose EvolMPNN, Evolution-aware Message Passing Neural Network, to learn evolution-aware protein embeddings. EvolMPNN samples sets of anchor proteins, computes evolutionary information by means of residues and employs a differentiable evolution-aware aggregation scheme over these sampled anchors. This way EvolMPNN can capture the mutation effect on proteins with respect to the anchor proteins. Afterwards, the aggregated evolution-aware embeddings are integrated with sequence embeddings to generate final comprehensive protein embeddings. Our model shows up to 6.4% better than state-of-the-art methods and attains 36X inference speedup in comparison with large pre-trained models. The code and models are available at https://anonymous.4open.science/r/EvolMPNN.",3,https://openreview.net/forum?id=8pYNdmwGAO,4.0,1.4142135623730951,3.6666666666666665,0.4714045207910317
8Ur2xmuw7w,Revisiting Link Prediction: a data perspective,['Link Prediction;Graph Neural Network'],"[6, 6, 8, 5]","[4, 5, 5, 3]",0,"[512, 212, 312, 298]","Link prediction, a fundamental task on graphs, has proven indispensable in various applications, e.g., friend recommendation, protein analysis, and drug interaction prediction. However, since datasets span a multitude of domains, they could have distinct underlying mechanisms of link formation. Evidence in existing literature underscores the absence of a universally best algorithm suitable for all datasets. In this paper, we endeavor to explore principles of link prediction across diverse datasets from a data-centric perspective. We recognize three fundamental factors critical to link prediction: local structural proximity, global structural proximity, and feature proximity. We then unearth relationships among those factors where (i) global structural proximity only shows effectiveness when local structural proximity is deficient. (ii) The incompatibility can be found between feature and structural proximity. Such incompatibility leads to GNNs for Link Prediction (GNN4LP) consistently underperforming on edges where the feature proximity factor dominates. Inspired by these new insights from a data perspective, we offer practical instruction for GNN4LP model design and guidelines for selecting appropriate benchmark datasets for more comprehensive evaluations.",21,https://openreview.net/forum?id=8Ur2xmuw7w,6.25,1.0897247358851685,4.25,0.82915619758885
8DLVrWL78S,Streamlining Generative Models for Structure-Based Drug Design,"['drug design', 'binding', 'docking', 'graph neural networks', 'generalization bounds']","[3, 3, 5, 5]","[3, 4, 4, 4]",0,"[348, 379, 361, 230]","Generative models for structure-based drug design (SBDD) aim to generate novel 3D molecules for specified protein targets $\textit{in silico}$. The prevailing paradigm focuses on model expressivity - typically with powerful Graph Neural Network (GNN) models - but is agnostic to binding affinity during training, potentially overlooking better molecules. We address this issue with a two-pronged approach: learn an economical surrogate for affinity to infer an unlabeled molecular graph, and optimize for labels conditioned on this graph and desired molecular properties (e.g., QED, SA). The resulting model FastSBDD achieves state-of-the-art results as well as streamlined computation and model size (up to 1000x faster and with 100x fewer trainable parameters compared to existing methods), paving way for improved docking software. We also establish rigorous theoretical results to expose the representation limits of GNNs in SBDD contexts and the generalizability of our affinity scoring model, advocating more emphasis on generalization going forward.",20,https://openreview.net/forum?id=8DLVrWL78S,4.0,1.0,3.75,0.4330127018922193
7JRbs3i9Ei,Machine Learning for PROTAC Engineering,"['Deep learning', 'Chemoinformatics', 'PROTAC', 'Drug design.']","[5, 5, 3]","[3, 4, 4]",0,"[464, 488, 673]","PROTACs are a promising therapeutic technology that harnesses the cell's built-in degradation processes to degrade specific proteins. Despite their potential, developing new PROTAC molecules is challenging and requires significant expertise, time, and cost. Meanwhile, machine learning has transformed various scientific fields, including drug development. In this work, we present a strategy for curating open-source PROTAC data and propose an open-source toolkit for predicting the degradation effectiveness, i.e., activity, of novel PROTAC molecules. We organized the curated data into 16 different datasets ready to be processed by machine learning models. The datasets incorporate important features such as $pDC_{50}$, $D_{max}$, E3 ligase type, POI amino acid sequence, and experimental cell type. Our toolkit includes a configurable PyTorch dataset class tailored to process PROTAC features, a customizable machine learning model for processing various PROTAC features, and a hyperparameter optimization mechanism powered by Optuna. To evaluate the system, three surrogate models were developed utilizing different PROTAC representations. Using our automatically-curated public datasets, the best models achieved a 71.4% validation accuracy and a 0.73 ROC-AUC validation score. This is not only comparable to state-of-the-art models for protein degradation prediction, but also open-source, easily-reproducible, and less computationally complex than existing approaches.",6,https://openreview.net/forum?id=7JRbs3i9Ei,4.333333333333333,0.9428090415820634,3.6666666666666665,0.4714045207910317
760br3YEtY,($\texttt{PEEP}$) $\textbf{P}$redicting $\textbf{E}$nzym$\textbf{e}$ $\textbf{P}$romiscuity with its Molecule Mate – an Attentive Metric Learning Solution,['Protein Engineering; Metric Learning;'],"[5, 6, 5, 6, 6]","[2, 3, 4, 4, 3]",0,"[178, 196, 231, 620, 275]","Annotating the functions of proteins (e.g., enzymes) is a fundamental challenge, due to their diverse functionalities and rapidly increased number of protein sequences in databases. Traditional approaches have limited capability and suffer from false positive predictions. Recent machine learning (ML) methods reach satisfactory prediction accuracy but still fail to generalize, especially for less-studied proteins and those with previously uncharacterized functions or promiscuity. To address these pain points, we propose a novel ML algorithm, PEEP, to predict enzyme promiscuity, which integrates biology priors of protein functionality to regularize the model learning. To be specific, at the input level, PEEP fuses the corresponding molecule into protein embeddings to gain their reaction information; at the model level, a tailored self-attention is leveraged to capture importance residues which we found are aligned with the active site in protein pocket structure; at the objective level, we embed functionality label hierarchy into metric learning objectives by imposing larger distance margin between proteins that have less functionality in common. PEEP is extensively validated on three public benchmarks, achieving up to 4.6%,3.1%,3.7% improvements on F-1 scores compared to existing methods. Moreover, it demonstrates impressive generalization to unseen protein sequences with unseen functionalities. Codes are included in the supplement.",16,https://openreview.net/forum?id=760br3YEtY,5.6,0.48989794855663565,3.2,0.7483314773547882
6MRm3G4NiU,SaProt: Protein Language Modeling with Structure-aware Vocabulary,"['Protein Language Models', 'Universal Representations', 'Downstream Tasks', 'Protein Structure Modeling']","[8, 8, 6]","[5, 5, 3]",0,"[297, 273, 502]","Large-scale protein language models (PLMs), such as the ESM family, have achieved remarkable performance in various downstream tasks related to protein structure and function by undergoing unsupervised training on residue sequences. They have become essential tools for researchers and practitioners in biology.  However, a limitation of vanilla PLMs is their lack of explicit consideration for protein structure information, which suggests the potential for further improvement. Motivated by this, we introduce the concept of a ``structure-aware vocabulary"" that  integrates residue tokens with structure tokens.    The structure tokens are  derived  by encoding the 3D structure of proteins using Foldseek. We then propose SaProt, a large-scale general-purpose PLM trained on an extensive dataset comprising approximately 40 million protein sequences and structures. Through extensive evaluation, our SaProt model surpasses well-established and renowned baselines across 10 significant downstream tasks, demonstrating its exceptional capacity and broad applicability. We have made the code, pre-trained model, and all relevant materials available at https://github.com/SaProt/SaProt.",12,https://openreview.net/forum?id=6MRm3G4NiU,7.333333333333333,0.9428090415820634,4.333333333333333,0.9428090415820634
